NPDESID_PFID,NPDES_ID,PERMITTING_STATE,AGENCY_TYPE_CODE,FACILITY_UIN,FACILITY_NAME,LOCATION_ADDRESS,SUPPLEMENTAL_ADDRESS_TEXT,FACILITY_CITY,COUNTY_CODE,STATE_CODE,EPA_REGION_CODE,FACILITY_TYPE_CODE,FACILITY_LAT,FACILITY_LON,PERMIT_NAME,VERSION_NMBR,PERMIT_TYPE_CODE,EFFECTIVE_DATE,EXPIRATION_DATE,PERMIT_STATUS_CODE,FACILITY_TYPE_INDICATOR,MAJOR_MINOR_STATUS_FLAG,PERMIT_TRACKING,PT_START_DATE,DMR_TRACKING,DMR_NR_START_DATE,PERMIT_DESIGN_FLOW,PERMIT_AVG_FLOW,PERM_FEATURE_NMBR,PERM_FEATURE_TEXT,PF_LAT,PF_LON,PF_CHARACTER,PERM_FEATURE_TYPE_CODE,PF_STATE_WATERBODY_NAME,PF_STATE_AUTO_NAME,PF_REACH_ID,IN_ICIS,ECHO_DFR_LINK
PA0043885022,PA0043885,PA,ST6,1.1004E+11,POTTSVILLE MAIN STP,MAIN PLANT,,POTTSVILLE,PA107,PA,3,CTG,40.677778,-76.189167,GREATER POTTSVILLE AREA SEW AUTH SCHUYLKILL CNTY,0,NPD,1/1/09,12/31/13,EXP,POTW,M,Y,1/1/09,Y,1/1/09,8.2,,22,,40.683889,-76.189167,CSO,EXO,Schuylkill River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039844210
PA0043885023,PA0043885,PA,ST6,1.1004E+11,POTTSVILLE MAIN STP,MAIN PLANT,,POTTSVILLE,PA107,PA,3,CTG,40.677778,-76.189167,GREATER POTTSVILLE AREA SEW AUTH SCHUYLKILL CNTY,0,NPD,1/1/09,12/31/13,EXP,POTW,M,Y,1/1/09,Y,1/1/09,8.2,,23,,40.685556,-76.185,CSO,EXO,Schuylkill River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039844210
PA0043885024,PA0043885,PA,ST6,1.1004E+11,POTTSVILLE MAIN STP,MAIN PLANT,,POTTSVILLE,PA107,PA,3,CTG,40.677778,-76.189167,GREATER POTTSVILLE AREA SEW AUTH SCHUYLKILL CNTY,0,NPD,1/1/09,12/31/13,EXP,POTW,M,Y,1/1/09,Y,1/1/09,8.2,,24,,40.683889,-76.193611,CSO,EXO,Unnamed Trib To Schuylkill River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039844210
PA0043885025,PA0043885,PA,ST6,1.1004E+11,POTTSVILLE MAIN STP,MAIN PLANT,,POTTSVILLE,PA107,PA,3,CTG,40.677778,-76.189167,GREATER POTTSVILLE AREA SEW AUTH SCHUYLKILL CNTY,0,NPD,1/1/09,12/31/13,EXP,POTW,M,Y,1/1/09,Y,1/1/09,8.2,,25,,40.686111,-76.193056,CSO,EXO,Unnamed Trib To Schuylkill River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039844210
PA0043885026,PA0043885,PA,ST6,1.1004E+11,POTTSVILLE MAIN STP,MAIN PLANT,,POTTSVILLE,PA107,PA,3,CTG,40.677778,-76.189167,GREATER POTTSVILLE AREA SEW AUTH SCHUYLKILL CNTY,0,NPD,1/1/09,12/31/13,EXP,POTW,M,Y,1/1/09,Y,1/1/09,8.2,,26,,40.686111,-76.195556,CSO,EXO,Unnamed Trib To Schuylkill River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039844210
PA0043885027,PA0043885,PA,ST6,1.1004E+11,POTTSVILLE MAIN STP,MAIN PLANT,,POTTSVILLE,PA107,PA,3,CTG,40.677778,-76.189167,GREATER POTTSVILLE AREA SEW AUTH SCHUYLKILL CNTY,0,NPD,1/1/09,12/31/13,EXP,POTW,M,Y,1/1/09,Y,1/1/09,8.2,,27,,40.686667,-76.198056,CSO,EXO,Unnamed Trib To Schuylkill River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039844210
PA0043885028,PA0043885,PA,ST6,1.1004E+11,POTTSVILLE MAIN STP,MAIN PLANT,,POTTSVILLE,PA107,PA,3,CTG,40.677778,-76.189167,GREATER POTTSVILLE AREA SEW AUTH SCHUYLKILL CNTY,0,NPD,1/1/09,12/31/13,EXP,POTW,M,Y,1/1/09,Y,1/1/09,8.2,,28,,40.687778,-76.196667,CSO,EXO,Unnamed Trib To Schuylkill River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039844210
PA0043885029,PA0043885,PA,ST6,1.1004E+11,POTTSVILLE MAIN STP,MAIN PLANT,,POTTSVILLE,PA107,PA,3,CTG,40.677778,-76.189167,GREATER POTTSVILLE AREA SEW AUTH SCHUYLKILL CNTY,0,NPD,1/1/09,12/31/13,EXP,POTW,M,Y,1/1/09,Y,1/1/09,8.2,,29,,40.69,-76.198056,CSO,EXO,Unnamed Trib To Schuylkill River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039844210
PA0043885030,PA0043885,PA,ST6,1.1004E+11,POTTSVILLE MAIN STP,MAIN PLANT,,POTTSVILLE,PA107,PA,3,CTG,40.677778,-76.189167,GREATER POTTSVILLE AREA SEW AUTH SCHUYLKILL CNTY,0,NPD,1/1/09,12/31/13,EXP,POTW,M,Y,1/1/09,Y,1/1/09,8.2,,30,,40.692778,-76.198889,CSO,EXO,Unnamed Trib To Schuylkill River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039844210
PA0043885031,PA0043885,PA,ST6,1.1004E+11,POTTSVILLE MAIN STP,MAIN PLANT,,POTTSVILLE,PA107,PA,3,CTG,40.677778,-76.189167,GREATER POTTSVILLE AREA SEW AUTH SCHUYLKILL CNTY,0,NPD,1/1/09,12/31/13,EXP,POTW,M,Y,1/1/09,Y,1/1/09,8.2,,31,,40.696111,-76.191111,CSO,EXO,Unnamed Trib To Schuylkill River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039844210
PA0043885032,PA0043885,PA,ST6,1.1004E+11,POTTSVILLE MAIN STP,MAIN PLANT,,POTTSVILLE,PA107,PA,3,CTG,40.677778,-76.189167,GREATER POTTSVILLE AREA SEW AUTH SCHUYLKILL CNTY,0,NPD,1/1/09,12/31/13,EXP,POTW,M,Y,1/1/09,Y,1/1/09,8.2,,32,,40.675833,-76.226667,CSO,EXO,Unnamed Trib To West Branch Schuylkill River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039844210
PA0070041002,PA0070041,PA,ST6,1.1004E+11,MAHANOY CITY MUN SEW AUTH,10 GOLDEN BEAR DR,,MAHANOY CITY,PA107,PA,3,CTG,40.808611,-76.155278,MAHANOY CITY SEW AUTH SCHUYLKILL CNTY,0,NPD,7/1/12,6/30/17,EXP,POTW,M,Y,7/1/12,Y,7/1/12,1.38,,2,,40.808611,-76.155833,CSO,EXO,Mahanoy Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039828684
PA0070386002,PA0070386,PA,ST6,1.1004E+11,SHENANDOAH MUN SEW AUTH,5 MOUNT OLIVE BLVD (SR 0054),,SHENANDOAH,PA107,PA,3,CTG,40.814722,-76.215,SHENANDOAH MUNI SEW AUTH SCHUYLKILL CNTY,0,NPD,11/1/17,10/31/22,EXP,POTW,M,Y,11/1/17,Y,11/1/17,2,,2,,40.814667,-76.204,CSO,EXO,Shenandoah Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039693187
PA0070386003,PA0070386,PA,ST6,1.1004E+11,SHENANDOAH MUN SEW AUTH,5 MOUNT OLIVE BLVD (SR 0054),,SHENANDOAH,PA107,PA,3,CTG,40.814722,-76.215,SHENANDOAH MUNI SEW AUTH SCHUYLKILL CNTY,0,NPD,11/1/17,10/31/22,EXP,POTW,M,Y,11/1/17,Y,11/1/17,2,,3,,40.817833,-76.198917,CSO,EXO,Shenandoah Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039693187
PA0070386004,PA0070386,PA,ST6,1.1004E+11,SHENANDOAH MUN SEW AUTH,5 MOUNT OLIVE BLVD (SR 0054),,SHENANDOAH,PA107,PA,3,CTG,40.814722,-76.215,SHENANDOAH MUNI SEW AUTH SCHUYLKILL CNTY,0,NPD,11/1/17,10/31/22,EXP,POTW,M,Y,11/1/17,Y,11/1/17,2,,4,,40.818111,-76.198917,CSO,EXO,Shenandoah Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039693187
PA0070386005,PA0070386,PA,ST6,1.1004E+11,SHENANDOAH MUN SEW AUTH,5 MOUNT OLIVE BLVD (SR 0054),,SHENANDOAH,PA107,PA,3,CTG,40.814722,-76.215,SHENANDOAH MUNI SEW AUTH SCHUYLKILL CNTY,0,NPD,11/1/17,10/31/22,EXP,POTW,M,Y,11/1/17,Y,11/1/17,2,,5,,40.818278,-76.198861,CSO,EXO,Shenandoah Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039693187
PA0070386006,PA0070386,PA,ST6,1.1004E+11,SHENANDOAH MUN SEW AUTH,5 MOUNT OLIVE BLVD (SR 0054),,SHENANDOAH,PA107,PA,3,CTG,40.814722,-76.215,SHENANDOAH MUNI SEW AUTH SCHUYLKILL CNTY,0,NPD,11/1/17,10/31/22,EXP,POTW,M,Y,11/1/17,Y,11/1/17,2,,6,,40.819528,-76.196917,CSO,EXO,Shenandoah Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039693187
PA0070386007,PA0070386,PA,ST6,1.1004E+11,SHENANDOAH MUN SEW AUTH,5 MOUNT OLIVE BLVD (SR 0054),,SHENANDOAH,PA107,PA,3,CTG,40.814722,-76.215,SHENANDOAH MUNI SEW AUTH SCHUYLKILL CNTY,0,NPD,11/1/17,10/31/22,EXP,POTW,M,Y,11/1/17,Y,11/1/17,2,,7,,40.820528,-76.195917,CSO,EXO,Shenandoah Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039693187
PA0070386008,PA0070386,PA,ST6,1.1004E+11,SHENANDOAH MUN SEW AUTH,5 MOUNT OLIVE BLVD (SR 0054),,SHENANDOAH,PA107,PA,3,CTG,40.814722,-76.215,SHENANDOAH MUNI SEW AUTH SCHUYLKILL CNTY,0,NPD,11/1/17,10/31/22,EXP,POTW,M,Y,11/1/17,Y,11/1/17,2,,8,,40.820833,-76.194806,CSO,EXO,Shenandoah Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039693187
PA0070386009,PA0070386,PA,ST6,1.1004E+11,SHENANDOAH MUN SEW AUTH,5 MOUNT OLIVE BLVD (SR 0054),,SHENANDOAH,PA107,PA,3,CTG,40.814722,-76.215,SHENANDOAH MUNI SEW AUTH SCHUYLKILL CNTY,0,NPD,11/1/17,10/31/22,EXP,POTW,M,Y,11/1/17,Y,11/1/17,2,,9,,40.822139,-76.193583,CSO,EXO,Shenandoah Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039693187
PA0070386010,PA0070386,PA,ST6,1.1004E+11,SHENANDOAH MUN SEW AUTH,5 MOUNT OLIVE BLVD (SR 0054),,SHENANDOAH,PA107,PA,3,CTG,40.814722,-76.215,SHENANDOAH MUNI SEW AUTH SCHUYLKILL CNTY,0,NPD,11/1/17,10/31/22,EXP,POTW,M,Y,11/1/17,Y,11/1/17,2,,10,,40.819194,-76.209167,CSO,EXO,Shenandoah Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039693187
PA0070386011,PA0070386,PA,ST6,1.1004E+11,SHENANDOAH MUN SEW AUTH,5 MOUNT OLIVE BLVD (SR 0054),,SHENANDOAH,PA107,PA,3,CTG,40.814722,-76.215,SHENANDOAH MUNI SEW AUTH SCHUYLKILL CNTY,0,NPD,11/1/17,10/31/22,EXP,POTW,M,Y,11/1/17,Y,11/1/17,2,,11,,40.820417,-76.208556,CSO,EXO,Shenandoah Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039693187
PA0070386012,PA0070386,PA,ST6,1.1004E+11,SHENANDOAH MUN SEW AUTH,5 MOUNT OLIVE BLVD (SR 0054),,SHENANDOAH,PA107,PA,3,CTG,40.814722,-76.215,SHENANDOAH MUNI SEW AUTH SCHUYLKILL CNTY,0,NPD,11/1/17,10/31/22,EXP,POTW,M,Y,11/1/17,Y,11/1/17,2,,12,,40.820833,-76.208778,CSO,EXO,Shenandoah Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039693187
PA0070386013,PA0070386,PA,ST6,1.1004E+11,SHENANDOAH MUN SEW AUTH,5 MOUNT OLIVE BLVD (SR 0054),,SHENANDOAH,PA107,PA,3,CTG,40.814722,-76.215,SHENANDOAH MUNI SEW AUTH SCHUYLKILL CNTY,0,NPD,11/1/17,10/31/22,EXP,POTW,M,Y,11/1/17,Y,11/1/17,2,,13,,40.820889,-76.208806,CSO,EXO,Shenandoah Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039693187
PA0070386014,PA0070386,PA,ST6,1.1004E+11,SHENANDOAH MUN SEW AUTH,5 MOUNT OLIVE BLVD (SR 0054),,SHENANDOAH,PA107,PA,3,CTG,40.814722,-76.215,SHENANDOAH MUNI SEW AUTH SCHUYLKILL CNTY,0,NPD,11/1/17,10/31/22,EXP,POTW,M,Y,11/1/17,Y,11/1/17,2,,14,,40.819611,-76.215833,CSO,EXO,Shenandoah Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039693187
PA0070386021,PA0070386,PA,ST6,1.1004E+11,SHENANDOAH MUN SEW AUTH,5 MOUNT OLIVE BLVD (SR 0054),,SHENANDOAH,PA107,PA,3,CTG,40.814722,-76.215,SHENANDOAH MUNI SEW AUTH SCHUYLKILL CNTY,0,NPD,11/1/17,10/31/22,EXP,POTW,M,Y,11/1/17,Y,11/1/17,2,,21,,40.820889,-76.208806,CSO,EXO,Shenandoah Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110039693187
PA0217611001,PA0217611,PA,ST6,1.10018E+11,PGH CITY COMBINED SEW OVERFLOWS,CITY OF PITTSBURGH,,PITTSBURGH,PA003,PA,3,CTG,40.476389,-80.044444,PGH CITY ALLEGHENY CNTY,0,NPD,5/1/04,4/30/09,EXP,POTW,N,Y,5/1/04,Y,7/1/17,0,,1,,40.472139,-80.043713,CSO,EXO,Ohio River,Ohio River,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017754072
PA0217611002,PA0217611,PA,ST6,1.10018E+11,PGH CITY COMBINED SEW OVERFLOWS,CITY OF PITTSBURGH,,PITTSBURGH,PA003,PA,3,CTG,40.476389,-80.044444,PGH CITY ALLEGHENY CNTY,0,NPD,5/1/04,4/30/09,EXP,POTW,N,Y,5/1/04,Y,7/1/17,0,,2,,40.488333,-79.919167,CSO,EXO,Allegheny River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017754072
PA0217611003,PA0217611,PA,ST6,1.10018E+11,PGH CITY COMBINED SEW OVERFLOWS,CITY OF PITTSBURGH,,PITTSBURGH,PA003,PA,3,CTG,40.476389,-80.044444,PGH CITY ALLEGHENY CNTY,0,NPD,5/1/04,4/30/09,EXP,POTW,N,Y,5/1/04,Y,7/1/17,0,,3,,40.414722,-79.965833,CSO,EXO,Unnamed Trib Of Monongahela River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017754072
PA0217611004,PA0217611,PA,ST6,1.10018E+11,PGH CITY COMBINED SEW OVERFLOWS,CITY OF PITTSBURGH,,PITTSBURGH,PA003,PA,3,CTG,40.476389,-80.044444,PGH CITY ALLEGHENY CNTY,0,NPD,5/1/04,4/30/09,EXP,POTW,N,Y,5/1/04,Y,7/1/17,0,,4,,40.406389,-79.979722,CSO,EXO,Unnamed Trib Of Monongahela River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017754072
PA0217611005,PA0217611,PA,ST6,1.10018E+11,PGH CITY COMBINED SEW OVERFLOWS,CITY OF PITTSBURGH,,PITTSBURGH,PA003,PA,3,CTG,40.476389,-80.044444,PGH CITY ALLEGHENY CNTY,0,NPD,5/1/04,4/30/09,EXP,POTW,N,Y,5/1/04,Y,7/1/17,0,,5,,40.404722,-79.976944,CSO,EXO,Unnamed Trib Of Monongahela River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017754072
PA0217611006,PA0217611,PA,ST6,1.10018E+11,PGH CITY COMBINED SEW OVERFLOWS,CITY OF PITTSBURGH,,PITTSBURGH,PA003,PA,3,CTG,40.476389,-80.044444,PGH CITY ALLEGHENY CNTY,0,NPD,5/1/04,4/30/09,EXP,POTW,N,Y,5/1/04,Y,7/1/17,0,,6,,40.43,-80.06944,CSO,EXO,Unnamed Trib To Yellow Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017754072
PA0217611007,PA0217611,PA,ST6,1.10018E+11,PGH CITY COMBINED SEW OVERFLOWS,CITY OF PITTSBURGH,,PITTSBURGH,PA003,PA,3,CTG,40.476389,-80.044444,PGH CITY ALLEGHENY CNTY,0,NPD,5/1/04,4/30/09,EXP,POTW,N,Y,5/1/04,Y,7/1/17,0,,7,,40.426944,-80.064167,CSO,EXO,Unnamed Trib To Yellow Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017754072
PA0217611008,PA0217611,PA,ST6,1.10018E+11,PGH CITY COMBINED SEW OVERFLOWS,CITY OF PITTSBURGH,,PITTSBURGH,PA003,PA,3,CTG,40.476389,-80.044444,PGH CITY ALLEGHENY CNTY,0,NPD,5/1/04,4/30/09,EXP,POTW,N,Y,5/1/04,Y,7/1/17,0,,8,,40.426667,-80.059736,CSO,EXO,Unnamed Trib To Yellow Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017754072
PA0217611009,PA0217611,PA,ST6,1.10018E+11,PGH CITY COMBINED SEW OVERFLOWS,CITY OF PITTSBURGH,,PITTSBURGH,PA003,PA,3,CTG,40.476389,-80.044444,PGH CITY ALLEGHENY CNTY,0,NPD,5/1/04,4/30/09,EXP,POTW,N,Y,5/1/04,Y,7/1/17,0,,9,,40.43,-80.069444,CSO,EXO,Unnamed Trib To Yellow Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017754072
PA0217611010,PA0217611,PA,ST6,1.10018E+11,PGH CITY COMBINED SEW OVERFLOWS,CITY OF PITTSBURGH,,PITTSBURGH,PA003,PA,3,CTG,40.476389,-80.044444,PGH CITY ALLEGHENY CNTY,0,NPD,5/1/04,4/30/09,EXP,POTW,N,Y,5/1/04,Y,7/1/17,0,,10,,40.429722,-80.066099,CSO,EXO,Unnamed Trib To Yellow Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017754072
PA0217611011,PA0217611,PA,ST6,1.10018E+11,PGH CITY COMBINED SEW OVERFLOWS,CITY OF PITTSBURGH,,PITTSBURGH,PA003,PA,3,CTG,40.476389,-80.044444,PGH CITY ALLEGHENY CNTY,0,NPD,5/1/04,4/30/09,EXP,POTW,N,Y,5/1/04,Y,7/1/17,0,,11,,40.498333,-80.006111,CSO,EXO,Unnamed Trib To Nelson Run,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017754072
PA0217611012,PA0217611,PA,ST6,1.10018E+11,PGH CITY COMBINED SEW OVERFLOWS,CITY OF PITTSBURGH,,PITTSBURGH,PA003,PA,3,CTG,40.476389,-80.044444,PGH CITY ALLEGHENY CNTY,0,NPD,5/1/04,4/30/09,EXP,POTW,N,Y,5/1/04,Y,7/1/17,0,,12,,40.423056,-80.029722,CSO,EXO,Unnamed Trib To Sawmill Run,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017754072
PA0217611013,PA0217611,PA,ST6,1.10018E+11,PGH CITY COMBINED SEW OVERFLOWS,CITY OF PITTSBURGH,,PITTSBURGH,PA003,PA,3,CTG,40.476389,-80.044444,PGH CITY ALLEGHENY CNTY,0,NPD,5/1/04,4/30/09,EXP,POTW,N,Y,5/1/04,Y,7/1/17,0,,13,,40.421667,-80.030556,CSO,EXO,Unnamed Trib To Sawmill Run,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017754072
PA0217611014,PA0217611,PA,ST6,1.10018E+11,PGH CITY COMBINED SEW OVERFLOWS,CITY OF PITTSBURGH,,PITTSBURGH,PA003,PA,3,CTG,40.476389,-80.044444,PGH CITY ALLEGHENY CNTY,0,NPD,5/1/04,4/30/09,EXP,POTW,N,Y,5/1/04,Y,7/1/17,0,,14,,40.413056,-80.031389,CSO,EXO,Unnamed Trib To Sawmill Run,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017754072
PA0217611015,PA0217611,PA,ST6,1.10018E+11,PGH CITY COMBINED SEW OVERFLOWS,CITY OF PITTSBURGH,,PITTSBURGH,PA003,PA,3,CTG,40.476389,-80.044444,PGH CITY ALLEGHENY CNTY,0,NPD,5/1/04,4/30/09,EXP,POTW,N,Y,5/1/04,Y,7/1/17,0,,15,,40.410278,-80.032222,CSO,EXO,Unnamed Trib To Sawmill Run,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017754072
PA0217611016,PA0217611,PA,ST6,1.10018E+11,PGH CITY COMBINED SEW OVERFLOWS,CITY OF PITTSBURGH,,PITTSBURGH,PA003,PA,3,CTG,40.476389,-80.044444,PGH CITY ALLEGHENY CNTY,0,NPD,5/1/04,4/30/09,EXP,POTW,N,Y,5/1/04,Y,7/1/17,0,,16,,40.407778,-80.033333,CSO,EXO,Unnamed Trib To Sawmill Run,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017754072
PA0217611017,PA0217611,PA,ST6,1.10018E+11,PGH CITY COMBINED SEW OVERFLOWS,CITY OF PITTSBURGH,,PITTSBURGH,PA003,PA,3,CTG,40.476389,-80.044444,PGH CITY ALLEGHENY CNTY,0,NPD,5/1/04,4/30/09,EXP,POTW,N,Y,5/1/04,Y,7/1/17,0,,17,,40.405833,-80.037778,CSO,EXO,Unnamed Trib To Sawmill Run,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017754072
PA0217611018,PA0217611,PA,ST6,1.10018E+11,PGH CITY COMBINED SEW OVERFLOWS,CITY OF PITTSBURGH,,PITTSBURGH,PA003,PA,3,CTG,40.476389,-80.044444,PGH CITY ALLEGHENY CNTY,0,NPD,5/1/04,4/30/09,EXP,POTW,N,Y,5/1/04,Y,7/1/17,0,,18,,40.38611,-80.023333,CSO,EXO,Unnamed Trib To Sawmill Run,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017754072
PA0217611019,PA0217611,PA,ST6,1.10018E+11,PGH CITY COMBINED SEW OVERFLOWS,CITY OF PITTSBURGH,,PITTSBURGH,PA003,PA,3,CTG,40.476389,-80.044444,PGH CITY ALLEGHENY CNTY,0,NPD,5/1/04,4/30/09,EXP,POTW,N,Y,5/1/04,Y,7/1/17,0,,19,,40.383047,-80.014978,CSO,EXO,Unnamed Trib To Sawmill Run,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017754072
PA0217611020,PA0217611,PA,ST6,1.10018E+11,PGH CITY COMBINED SEW OVERFLOWS,CITY OF PITTSBURGH,,PITTSBURGH,PA003,PA,3,CTG,40.476389,-80.044444,PGH CITY ALLEGHENY CNTY,0,NPD,5/1/04,4/30/09,EXP,POTW,N,Y,5/1/04,Y,7/1/17,0,,20,,40.3825,-80.011667,CSO,EXO,Unnamed Trib To Sawmill Run,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017754072
PA0217611021,PA0217611,PA,ST6,1.10018E+11,PGH CITY COMBINED SEW OVERFLOWS,CITY OF PITTSBURGH,,PITTSBURGH,PA003,PA,3,CTG,40.476389,-80.044444,PGH CITY ALLEGHENY CNTY,0,NPD,5/1/04,4/30/09,EXP,POTW,N,Y,5/1/04,Y,7/1/17,0,,21,,40.3825,-80.011389,CSO,EXO,Unnamed Trib To Sawmill Run,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017754072
PA0217611022,PA0217611,PA,ST6,1.10018E+11,PGH CITY COMBINED SEW OVERFLOWS,CITY OF PITTSBURGH,,PITTSBURGH,PA003,PA,3,CTG,40.476389,-80.044444,PGH CITY ALLEGHENY CNTY,0,NPD,5/1/04,4/30/09,EXP,POTW,N,Y,5/1/04,Y,7/1/17,0,,22,,40.382381,-80.010656,CSO,EXO,Unnamed Trib To Sawmill Run,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017754072
PA0217611023,PA0217611,PA,ST6,1.10018E+11,PGH CITY COMBINED SEW OVERFLOWS,CITY OF PITTSBURGH,,PITTSBURGH,PA003,PA,3,CTG,40.476389,-80.044444,PGH CITY ALLEGHENY CNTY,0,NPD,5/1/04,4/30/09,EXP,POTW,N,Y,5/1/04,Y,7/1/17,0,,23,,40.42631,-79.90501,CSO,EXO,Ninemile Run,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017754072
PA0217611024,PA0217611,PA,ST6,1.10018E+11,PGH CITY COMBINED SEW OVERFLOWS,CITY OF PITTSBURGH,,PITTSBURGH,PA003,PA,3,CTG,40.476389,-80.044444,PGH CITY ALLEGHENY CNTY,0,NPD,5/1/04,4/30/09,EXP,POTW,N,Y,5/1/04,Y,7/1/17,0,,24,,40.4275,-79.893056,CSO,EXO,Ninemile Run,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017754072
PA0217611025,PA0217611,PA,ST6,1.10018E+11,PGH CITY COMBINED SEW OVERFLOWS,CITY OF PITTSBURGH,,PITTSBURGH,PA003,PA,3,CTG,40.476389,-80.044444,PGH CITY ALLEGHENY CNTY,0,NPD,5/1/04,4/30/09,EXP,POTW,N,Y,5/1/04,Y,7/1/17,0,,25,,40.414444,-80.010278,CSO,EXO,Sawmill Run,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017754072
PA0217611027,PA0217611,PA,ST6,1.10018E+11,PGH CITY COMBINED SEW OVERFLOWS,CITY OF PITTSBURGH,,PITTSBURGH,PA003,PA,3,CTG,40.476389,-80.044444,PGH CITY ALLEGHENY CNTY,0,NPD,5/1/04,4/30/09,EXP,POTW,N,Y,5/1/04,Y,7/1/17,0,,27,,40.408333,-80.005833,CSO,EXO,Sawmill Run,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017754072
PA0217611028,PA0217611,PA,ST6,1.10018E+11,PGH CITY COMBINED SEW OVERFLOWS,CITY OF PITTSBURGH,,PITTSBURGH,PA003,PA,3,CTG,40.476389,-80.044444,PGH CITY ALLEGHENY CNTY,0,NPD,5/1/04,4/30/09,EXP,POTW,N,Y,5/1/04,Y,7/1/17,0,,28,,40.403733,-79.996162,CSO,EXO,Unnamed Trib To Sawmill Run,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017754072
PA0217611029,PA0217611,PA,ST6,1.10018E+11,PGH CITY COMBINED SEW OVERFLOWS,CITY OF PITTSBURGH,,PITTSBURGH,PA003,PA,3,CTG,40.476389,-80.044444,PGH CITY ALLEGHENY CNTY,0,NPD,5/1/04,4/30/09,EXP,POTW,N,Y,5/1/04,Y,7/1/17,0,,29,,40.39,-79.999722,CSO,EXO,Unnamed Trib To Sawmill Run,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017754072
PA0217611030,PA0217611,PA,ST6,1.10018E+11,PGH CITY COMBINED SEW OVERFLOWS,CITY OF PITTSBURGH,,PITTSBURGH,PA003,PA,3,CTG,40.476389,-80.044444,PGH CITY ALLEGHENY CNTY,0,NPD,5/1/04,4/30/09,EXP,POTW,N,Y,5/1/04,Y,7/1/17,0,,30,,40.3875,-79.996954,CSO,EXO,Sawmill Run,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017754072
